recipe_id,uuid,name,local_image,image_url
100000,7e39d901-3441-5fef-9214-19acfca40ce7,Jollof Rice,food_dataset_v2\recipe_images\100000_jollof_rice.jpg,cloudflare_url/recipe_images/7e39d901-3441-5fef-9214-19acfca40ce7.jpg
100001,103946b3-5d54-5c47-8621-19d04b586e1a,Egusi Soup,food_dataset_v2\recipe_images\100001_egusi_soup.jpg,cloudflare_url/recipe_images/103946b3-5d54-5c47-8621-19d04b586e1a.jpg
100002,e1be011d-cd0c-5269-b176-aeca02e62605,Fufu,food_dataset_v2\recipe_images\100002_fufu.jpg,cloudflare_url/recipe_images/e1be011d-cd0c-5269-b176-aeca02e62605.jpg
100003,51cf7135-c53c-55e1-8724-9abb76dc8e25,Pounded Yam,food_dataset_v2\recipe_images\100003_pounded_yam.jpg,cloudflare_url/recipe_images/51cf7135-c53c-55e1-8724-9abb76dc8e25.jpg
100004,d21d99b4-45aa-56b3-8ff8-a4764c6a2d2d,Eba,,
100005,3a25b9f3-0f85-5af3-861d-98140b7d735b,Amala,food_dataset_v2\recipe_images\100005_amala.jpg,cloudflare_url/recipe_images/3a25b9f3-0f85-5af3-861d-98140b7d735b.jpg
100006,eadac0f4-97eb-52ae-a245-4d1da0a21da2,Suya,food_dataset_v2\recipe_images\100006_suya.jpg,cloudflare_url/recipe_images/eadac0f4-97eb-52ae-a245-4d1da0a21da2.jpg
100007,fca462ad-5b0e-5cc0-8300-fd954681fc51,Puff Puff,food_dataset_v2\recipe_images\100007_puff_puff.jpg,cloudflare_url/recipe_images/fca462ad-5b0e-5cc0-8300-fd954681fc51.jpg
100008,54931ab7-5019-5553-8dcf-bc22ad94a3cf,Moi Moi,food_dataset_v2\recipe_images\100008_moi_moi.jpg,cloudflare_url/recipe_images/54931ab7-5019-5553-8dcf-bc22ad94a3cf.jpg
100009,0550dca8-be1d-5727-bf2b-811bea5eda4b,Akara,food_dataset_v2\recipe_images\100009_akara.jpg,cloudflare_url/recipe_images/0550dca8-be1d-5727-bf2b-811bea5eda4b.jpg
100010,5de48572-b809-5ef3-a83d-f0303c0a2a93,Bunny Chow,food_dataset_v2\recipe_images\100010_bunny_chow.jpg,cloudflare_url/recipe_images/5de48572-b809-5ef3-a83d-f0303c0a2a93.jpg
100011,ec7482f2-faa8-5f69-8c28-1bdb2fd85a00,Bobotie,,
100012,c4137c9c-f663-5eab-9bde-6270c6ed7dee,Biltong,food_dataset_v2\recipe_images\100012_biltong.jpg,cloudflare_url/recipe_images/c4137c9c-f663-5eab-9bde-6270c6ed7dee.jpg
100013,a41da0bd-3481-51f4-bf53-6e89705dc2e9,Pap en Vleis,food_dataset_v2\recipe_images\100013_pap_en_vleis.jpg,cloudflare_url/recipe_images/a41da0bd-3481-51f4-bf53-6e89705dc2e9.jpg
100014,7769b2d3-7173-559a-b860-65f29ee21294,Potjiekos,,
100015,edc9e790-2f94-54af-bfb0-7c954ead2d1e,Malva Pudding,food_dataset_v2\recipe_images\100015_malva_pudding.jpg,cloudflare_url/recipe_images/edc9e790-2f94-54af-bfb0-7c954ead2d1e.jpg
100016,454cd7a2-1ad8-56a1-a7ad-4ae3d6aad2b5,Koeksisters,,
100017,624700fa-ad32-52b0-9616-4497b1601245,Chakalaka,,
100018,3eba67d4-f681-50a9-9a3d-2a03b882f313,Samp and Beans,food_dataset_v2\recipe_images\100018_samp_and_beans.jpg,cloudflare_url/recipe_images/3eba67d4-f681-50a9-9a3d-2a03b882f313.jpg
100019,444dee9d-5f7d-5cc8-b2ae-f4a0746f77f5,Melktert,,
100020,b9e95c28-0eaf-54ae-bb53-0a50451d91ee,Injera,,
100021,15cfbc73-831d-5e9a-ad52-90bbaf475daf,Doro Wat,food_dataset_v2\recipe_images\100021_doro_wat.jpg,cloudflare_url/recipe_images/15cfbc73-831d-5e9a-ad52-90bbaf475daf.jpg
100022,01e980f5-b54e-5207-808c-78f2296a84c2,Kitfo,,
100023,12d15f6f-05c0-5d77-8aa2-5b526fabfe7d,Tibs,,
100024,ccba579a-ceb6-5b0b-a9b8-8e5ff7975834,Berbere Sauce,food_dataset_v2\recipe_images\100024_berbere_sauce.jpg,cloudflare_url/recipe_images/ccba579a-ceb6-5b0b-a9b8-8e5ff7975834.jpg
100025,eebb1f69-c67f-53c7-8e65-fd652beee313,Shiro,food_dataset_v2\recipe_images\100025_shiro.jpg,cloudflare_url/recipe_images/eebb1f69-c67f-53c7-8e65-fd652beee313.jpg
100026,2c7af0ca-f80c-5621-b497-e0d8a57d44cb,Misir Wot,,
100027,122b751a-7966-5eae-a082-9ff92d7e744a,Firfir,,
100028,b588e87f-b760-5c08-8d29-6d1dc6dce99a,Couscous,food_dataset_v2\recipe_images\100028_couscous.jpg,cloudflare_url/recipe_images/b588e87f-b760-5c08-8d29-6d1dc6dce99a.jpg
100029,50038f47-c044-5762-80d9-64ef47f801cb,Tagine,food_dataset_v2\recipe_images\100029_tagine.jpg,cloudflare_url/recipe_images/50038f47-c044-5762-80d9-64ef47f801cb.jpg
100030,4f0853ee-afac-5fa6-95ca-cd3e50a0bd39,Harira,food_dataset_v2\recipe_images\100030_harira.jpg,cloudflare_url/recipe_images/4f0853ee-afac-5fa6-95ca-cd3e50a0bd39.jpg
100031,10d326ed-c819-52f4-87f3-da0ad7fe9e67,Pastilla,food_dataset_v2\recipe_images\100031_pastilla.jpg,cloudflare_url/recipe_images/10d326ed-c819-52f4-87f3-da0ad7fe9e67.jpg
100032,fb49b1c0-a219-5aee-850b-54921c0bf899,Mechoui,,
100033,a658be43-6560-5bdd-bb6b-73cd796bdaf4,Zaalouk,,
100034,eaaf8531-6433-53bc-9038-4e2584e3f962,Bissara,food_dataset_v2\recipe_images\100034_bissara.jpg,cloudflare_url/recipe_images/eaaf8531-6433-53bc-9038-4e2584e3f962.jpg
100035,23c3765d-2e5f-5cd9-ae39-121abb31f3a8,Msemen,,
100036,b1608057-25f2-5923-91d0-38f8294daebd,Koshari,,
100037,2fcc20b4-1513-510b-8555-e11f265ba733,Ful Medames,food_dataset_v2\recipe_images\100037_ful_medames.jpg,cloudflare_url/recipe_images/2fcc20b4-1513-510b-8555-e11f265ba733.jpg
100038,b0bb35c8-c26c-5fee-92d9-83a3770c945d,Taameya,,
100039,a800ad52-b579-5bae-b01c-eb76f824e27a,Hawawshi,,
100040,c1d45f88-6f6e-5fcd-9b35-10b972f262a1,Mahshi,,
100041,ce0bf787-d67d-580c-8263-118492948519,Basbousa,,
100042,ee406f47-f74d-5422-af05-5a14ace47842,Om Ali,food_dataset_v2\recipe_images\100042_om_ali.jpg,cloudflare_url/recipe_images/ee406f47-f74d-5422-af05-5a14ace47842.jpg
100043,b609c144-c920-5a74-b9ab-3e0cd0fb9e43,Chicken Yassa,food_dataset_v2\recipe_images\100043_chicken_yassa.jpg,cloudflare_url/recipe_images/b609c144-c920-5a74-b9ab-3e0cd0fb9e43.jpg
100044,3a61b23c-8bca-55e5-a49a-90a8d2de8b67,Thieboudienne,,
100045,9f07d035-b5ec-563c-ae2c-e827fd90f04f,Maafe,,
100046,0c947e56-52d2-5211-aa17-b5b7db2b9c50,Fonio,,
100047,083a627d-1a35-5dfb-bc25-74082a7e0e3c,Alloco,food_dataset_v2\recipe_images\100047_alloco.jpg,cloudflare_url/recipe_images/083a627d-1a35-5dfb-bc25-74082a7e0e3c.jpg
100048,507dcda5-fd96-5983-b03d-8a46bae85813,Garba,food_dataset_v2\recipe_images\100048_garba.jpg,cloudflare_url/recipe_images/507dcda5-fd96-5983-b03d-8a46bae85813.jpg
100049,75227b06-11f3-5f98-a5f0-d22e798cca16,Nyama Choma,food_dataset_v2\recipe_images\100049_nyama_choma.jpg,cloudflare_url/recipe_images/75227b06-11f3-5f98-a5f0-d22e798cca16.jpg
100050,24137f35-d7d2-525d-8600-27ea72a6883d,Ugali,food_dataset_v2\recipe_images\100050_ugali.jpg,cloudflare_url/recipe_images/24137f35-d7d2-525d-8600-27ea72a6883d.jpg
100051,1dedd098-cea7-5c20-9f2b-660bbdb5e872,Sukuma Wiki,food_dataset_v2\recipe_images\100051_sukuma_wiki.jpg,cloudflare_url/recipe_images/1dedd098-cea7-5c20-9f2b-660bbdb5e872.jpg
100052,47a7dd71-688d-554c-9e07-2f7d6f01343f,Chapati,food_dataset_v2\recipe_images\100052_chapati.jpg,cloudflare_url/recipe_images/47a7dd71-688d-554c-9e07-2f7d6f01343f.jpg
100053,77ee05ff-1ef9-5303-8349-62c60aa378ef,Mandazi,,
100054,a96f6c36-2893-5b01-b82f-ee945e2a757d,Pilau,food_dataset_v2\recipe_images\100054_pilau.jpg,cloudflare_url/recipe_images/a96f6c36-2893-5b01-b82f-ee945e2a757d.jpg
100055,0b6e4586-fd6f-5275-9a52-e3863c2c10b0,Mutura,,
100056,5bf33790-eab6-5583-ba9f-a5f47c5b9b46,Moambe Chicken,food_dataset_v2\recipe_images\100056_moambe_chicken.jpg,cloudflare_url/recipe_images/5bf33790-eab6-5583-ba9f-a5f47c5b9b46.jpg
100057,91e9b3ac-d91a-518a-8dcd-4779b8b58cdc,Saka Saka,food_dataset_v2\recipe_images\100057_saka_saka.jpg,cloudflare_url/recipe_images/91e9b3ac-d91a-518a-8dcd-4779b8b58cdc.jpg
100058,47d82e76-f12e-5ec0-a0c8-c2f43e3afe91,Pondu,,
100059,4c793a6c-17e8-549e-b97d-d02d8d749d44,Kwanga,,
100060,760d2b2a-602f-559a-83ad-5e2140df34e3,Chikwanga,,
100061,b6e042af-c061-595f-84a7-4fc7d1c42372,Feijoada,food_dataset_v2\recipe_images\100061_feijoada.jpg,cloudflare_url/recipe_images/b6e042af-c061-595f-84a7-4fc7d1c42372.jpg
100062,2947dc0a-db8d-53cb-83bf-59896b0666d9,Acaraje,,
100063,630353d6-72cf-5fb7-a100-6fb486bb323f,Vatapa,,
100064,1c7ed28d-8d1c-5fda-88a9-cd948973fb02,Moqueca,food_dataset_v2\recipe_images\100064_moqueca.jpg,cloudflare_url/recipe_images/1c7ed28d-8d1c-5fda-88a9-cd948973fb02.jpg
100065,c9f3fe20-c7d4-58b2-8467-fe72d58ce346,Pao de Queijo,food_dataset_v2\recipe_images\100065_pao_de_queijo.jpg,cloudflare_url/recipe_images/c9f3fe20-c7d4-58b2-8467-fe72d58ce346.jpg
100066,5ac61361-c66f-51ae-883d-df3b19f0f6bd,Brigadeiro,food_dataset_v2\recipe_images\100066_brigadeiro.jpg,cloudflare_url/recipe_images/5ac61361-c66f-51ae-883d-df3b19f0f6bd.jpg
100067,33a3820f-1e9c-5562-a569-2023a1fce40d,Coxinha,food_dataset_v2\recipe_images\100067_coxinha.jpg,cloudflare_url/recipe_images/33a3820f-1e9c-5562-a569-2023a1fce40d.jpg
100068,b8fc0e4e-5306-58c3-8adb-d8185a9f762d,Picanha,food_dataset_v2\recipe_images\100068_picanha.jpg,cloudflare_url/recipe_images/b8fc0e4e-5306-58c3-8adb-d8185a9f762d.jpg
100069,ffc319ca-8678-533f-a3a1-9716c68a97f0,Aca Bowl,food_dataset_v2\recipe_images\100069_aca_bowl.jpg,cloudflare_url/recipe_images/ffc319ca-8678-533f-a3a1-9716c68a97f0.jpg
100070,cdae49a6-bef1-5c9c-8783-fdf1c1d09964,Tapioca Crepe,food_dataset_v2\recipe_images\100070_tapioca_crepe.jpg,cloudflare_url/recipe_images/cdae49a6-bef1-5c9c-8783-fdf1c1d09964.jpg
100071,3a1b7f77-c673-533a-af06-c2334d44a209,Ropa Vieja,food_dataset_v2\recipe_images\100071_ropa_vieja.jpg,cloudflare_url/recipe_images/3a1b7f77-c673-533a-af06-c2334d44a209.jpg
100072,95d5a773-7f53-5c99-8916-43ca91ae0a78,Arroz Con Pollo,food_dataset_v2\recipe_images\100072_arroz_con_pollo.jpg,cloudflare_url/recipe_images/95d5a773-7f53-5c99-8916-43ca91ae0a78.jpg
100073,373003f4-e470-50a9-9a89-168ee7eb91a8,Moros y Cristianos,food_dataset_v2\recipe_images\100073_moros_y_cristianos.jpg,cloudflare_url/recipe_images/373003f4-e470-50a9-9a89-168ee7eb91a8.jpg
100074,9d29ceca-2e04-50d2-a30f-3aaee844641c,Rellenos,food_dataset_v2\recipe_images\100074_rellenos.jpg,cloudflare_url/recipe_images/9d29ceca-2e04-50d2-a30f-3aaee844641c.jpg
100075,b4202975-5fe8-57e7-878b-66292ca76ad3,Tostones,food_dataset_v2\recipe_images\100075_tostones.jpg,cloudflare_url/recipe_images/b4202975-5fe8-57e7-878b-66292ca76ad3.jpg
100076,9d3c6f3b-61a3-5b53-a6bf-a8260ed735df,Mofongo,,
100077,c45cc0fe-e387-5f56-9060-092b8c0c69b7,Asopao,,
100078,a3b25e9a-d7ed-5d7e-864a-3cf43487ad83,Mofongo De Camarones,food_dataset_v2\recipe_images\100078_mofongo_de_camarones.jpg,cloudflare_url/recipe_images/a3b25e9a-d7ed-5d7e-864a-3cf43487ad83.jpg
100079,5470e724-109e-5ae6-a4b9-85b7c9540d52,Tres Leches Cake,food_dataset_v2\recipe_images\100079_tres_leches_cake.jpg,cloudflare_url/recipe_images/5470e724-109e-5ae6-a4b9-85b7c9540d52.jpg
100080,054fbb56-33c5-5d3e-8088-1711c6997b4b,Flan De Caramelo,food_dataset_v2\recipe_images\100080_flan_de_caramelo.jpg,cloudflare_url/recipe_images/054fbb56-33c5-5d3e-8088-1711c6997b4b.jpg
100081,c8cb64f9-4367-5adf-bbc6-486bd41c8db5,Jerk Chicken,food_dataset_v2\recipe_images\100081_jerk_chicken.jpg,cloudflare_url/recipe_images/c8cb64f9-4367-5adf-bbc6-486bd41c8db5.jpg
100082,97ba3171-a2a6-50ca-9fb7-e6d18ae687b2,Rice and Peas,food_dataset_v2\recipe_images\100082_rice_and_peas.jpg,cloudflare_url/recipe_images/97ba3171-a2a6-50ca-9fb7-e6d18ae687b2.jpg
100083,2c5d23c0-d812-50c8-8391-a45420efb815,Ackee and Saltfish,food_dataset_v2\recipe_images\100083_ackee_and_saltfish.jpg,cloudflare_url/recipe_images/2c5d23c0-d812-50c8-8391-a45420efb815.jpg
100084,b9800f80-9abc-5017-a1ba-26c255bad4fd,Curry Goat,food_dataset_v2\recipe_images\100084_curry_goat.jpg,cloudflare_url/recipe_images/b9800f80-9abc-5017-a1ba-26c255bad4fd.jpg
100085,00a62d34-6804-58aa-bb17-5df768074746,Festival,food_dataset_v2\recipe_images\100085_festival.jpg,cloudflare_url/recipe_images/00a62d34-6804-58aa-bb17-5df768074746.jpg
100086,d220c246-d124-5b75-b8e1-ef063b866228,Fried Plantains,food_dataset_v2\recipe_images\100086_fried_plantains.jpg,cloudflare_url/recipe_images/d220c246-d124-5b75-b8e1-ef063b866228.jpg
100087,b56d8751-c24b-5107-95a2-0dd46eef1a68,Callaloo,,
100088,93945984-9949-5f5c-ae96-d9442253b3d5,Doubles,food_dataset_v2\recipe_images\100088_doubles.jpg,cloudflare_url/recipe_images/93945984-9949-5f5c-ae96-d9442253b3d5.jpg
100089,1290a6ad-92a7-55a2-9733-0e26326fbfa2,Roti Canai,food_dataset_v2\recipe_images\100089_roti_canai.jpg,cloudflare_url/recipe_images/1290a6ad-92a7-55a2-9733-0e26326fbfa2.jpg
100090,f2df1d07-0793-5f02-9d3f-72a714fe5f8e,Pelau,,
100091,27014d8a-9365-5052-a06d-53239ebee1f8,Ceviche,food_dataset_v2\recipe_images\100091_ceviche.jpg,cloudflare_url/recipe_images/27014d8a-9365-5052-a06d-53239ebee1f8.jpg
100092,677806d5-44fe-5ef7-b6b3-5f1ec815693d,Empanadas,food_dataset_v2\recipe_images\100092_empanadas.jpg,cloudflare_url/recipe_images/677806d5-44fe-5ef7-b6b3-5f1ec815693d.jpg
100093,52aeb3d1-9bf4-588f-bc8a-5d4e64c6b88f,Chimichurri,food_dataset_v2\recipe_images\100093_chimichurri.jpg,cloudflare_url/recipe_images/52aeb3d1-9bf4-588f-bc8a-5d4e64c6b88f.jpg
100094,3e338348-3890-5ddc-a4eb-b20dc4974135,Dulce De Leche,food_dataset_v2\recipe_images\100094_dulce_de_leche.jpg,cloudflare_url/recipe_images/3e338348-3890-5ddc-a4eb-b20dc4974135.jpg
100095,62a757c4-eaec-5a63-a3a2-54d90ff7b0ba,Humita,,
100096,6ea42ff4-d706-525a-b4d0-bae8b2e4f353,Pastel De Choclo,food_dataset_v2\recipe_images\100096_pastel_de_choclo.jpg,cloudflare_url/recipe_images/6ea42ff4-d706-525a-b4d0-bae8b2e4f353.jpg
100097,5a177227-297c-5067-b623-dceb77c32f9c,Cazuela,food_dataset_v2\recipe_images\100097_cazuela.jpg,cloudflare_url/recipe_images/5a177227-297c-5067-b623-dceb77c32f9c.jpg
100098,6a2120c0-2bb1-5fb2-b31a-a3e5ae8262e6,Chorrillana,,
100099,e2abda44-7b02-54b6-af0c-32bdb3e4d854,Sopaipillas,,
100100,b3a8c964-460d-549d-9901-97bf2d4169c9,Alfajores De Maizena,food_dataset_v2\recipe_images\100100_alfajores_de_maizena.jpg,cloudflare_url/recipe_images/b3a8c964-460d-549d-9901-97bf2d4169c9.jpg
1106,1a65a58c-ac59-58d7-933c-8bfa08254681,Acai Bowl,food_dataset_v2\recipe_images\1106_acai_bowl.jpg,cloudflare_url/recipe_images/1a65a58c-ac59-58d7-933c-8bfa08254681.jpg
1034,478d47b2-8287-546d-87f0-0e659076f68f,Acai Bowl American Style,food_dataset_v2\recipe_images\1034_acai_bowl_american_style.jpg,cloudflare_url/recipe_images/478d47b2-8287-546d-87f0-0e659076f68f.jpg
323,13421e11-8e8e-5cf8-acf3-c3fd6ff92046,Ahi Tuna Poke Bowl,food_dataset_v2\recipe_images\323_ahi_tuna_poke_bowl.jpg,cloudflare_url/recipe_images/13421e11-8e8e-5cf8-acf3-c3fd6ff92046.jpg
988,71b8dc01-c14e-522f-ace8-d959b384af62,Aioli Garlic Sauce,food_dataset_v2\recipe_images\988_aioli_garlic_sauce.jpg,cloudflare_url/recipe_images/71b8dc01-c14e-522f-ace8-d959b384af62.jpg
1135,053d1281-5a02-54c5-8f8f-b98db76bb5c5,Aioli Garlic Sauce,food_dataset_v2\recipe_images\1135_aioli_garlic_sauce.jpg,cloudflare_url/recipe_images/053d1281-5a02-54c5-8f8f-b98db76bb5c5.jpg
960,e4e4b556-6abd-5195-b096-c3ebe61fb7cb,Alabama White BBQ Sauce,food_dataset_v2\recipe_images\960_alabama_white_bbq_sauce.jpg,cloudflare_url/recipe_images/e4e4b556-6abd-5195-b096-c3ebe61fb7cb.jpg
69,6a495837-c0c6-57de-b79b-001850ad7666,Alabama White Sauce Chicken,food_dataset_v2\recipe_images\69_alabama_white_sauce_chicken.jpg,cloudflare_url/recipe_images/6a495837-c0c6-57de-b79b-001850ad7666.jpg
984,5857c395-5469-54d3-a7f3-36638456a9d5,Alfredo Sauce Homemade,food_dataset_v2\recipe_images\984_alfredo_sauce_homemade.jpg,cloudflare_url/recipe_images/5857c395-5469-54d3-a7f3-36638456a9d5.jpg
785,3ebbd885-3639-58c1-973a-64154ea06dbd,Ambrosia Salad,food_dataset_v2\recipe_images\785_ambrosia_salad.jpg,cloudflare_url/recipe_images/3ebbd885-3639-58c1-973a-64154ea06dbd.jpg
136,f9fe282e-1828-5eea-abc3-e86012d57e57,American Beef Stroganoff,food_dataset_v2\recipe_images\136_american_beef_stroganoff.jpg,cloudflare_url/recipe_images/f9fe282e-1828-5eea-abc3-e86012d57e57.jpg
2021,81def886-12c2-5743-9231-9eeccd3f6ff0,Albuféra Sauce,food_dataset_v2\recipe_images\2021_albuféra_sauce.jpg,cloudflare_url/recipe_images/81def886-12c2-5743-9231-9eeccd3f6ff0.jpg
1613,9927a545-d457-5ebb-8f8d-c3f5465e5e35,Aligot,food_dataset_v2\recipe_images\1613_aligot.jpg,cloudflare_url/recipe_images/9927a545-d457-5ebb-8f8d-c3f5465e5e35.jpg
1950,eae8e593-a9e4-5595-8057-fafd3a34144d,Almond Cake,food_dataset_v2\recipe_images\1950_almond_cake.jpg,cloudflare_url/recipe_images/eae8e593-a9e4-5595-8057-fafd3a34144d.jpg
2165,7dd8787d-7756-539e-b8f0-08c8d26b8146,Almond Croissant,food_dataset_v2\recipe_images\2165_almond_croissant.jpg,cloudflare_url/recipe_images/7dd8787d-7756-539e-b8f0-08c8d26b8146.jpg
1890,9688bf8e-a5f1-59d5-8c24-396a936d59dc,Almond Succès Cake,food_dataset_v2\recipe_images\1890_almond_succès_cake.jpg,cloudflare_url/recipe_images/9688bf8e-a5f1-59d5-8c24-396a936d59dc.jpg
1504,42287e9b-d220-597d-b923-95d68dd1dd69,Almond Trout,food_dataset_v2\recipe_images\1504_almond_trout.jpg,cloudflare_url/recipe_images/42287e9b-d220-597d-b923-95d68dd1dd69.jpg
1881,738bd44c-a848-5840-a9b1-57204a7b515f,Almond Tuile Cookie,food_dataset_v2\recipe_images\1881_almond_tuile_cookie.jpg,cloudflare_url/recipe_images/738bd44c-a848-5840-a9b1-57204a7b515f.jpg
2115,7c9eb780-0736-5943-9470-baf811f68d0e,Alpine Tourton,food_dataset_v2\recipe_images\2115_alpine_tourton.jpg,cloudflare_url/recipe_images/7c9eb780-0736-5943-9470-baf811f68d0e.jpg
2087,e6b15963-67db-5380-ae42-bf59c25def42,Alsatian Knack Sausages,food_dataset_v2\recipe_images\2087_alsatian_knack_sausages.jpg,cloudflare_url/recipe_images/e6b15963-67db-5380-ae42-bf59c25def42.jpg
1697,16633d19-5acb-5319-a961-5ceb1bff4f5b,Alsatian Spatzle,food_dataset_v2\recipe_images\1697_alsatian_spatzle.jpg,cloudflare_url/recipe_images/16633d19-5acb-5319-a961-5ceb1bff4f5b.jpg
8150,d6dc2f6b-3237-5240-8e34-6a55ca47c64d,Aegean Island Fish Plaki,food_dataset_v2\recipe_images\8150_aegean_island_fish_plaki.jpg,cloudflare_url/recipe_images/d6dc2f6b-3237-5240-8e34-6a55ca47c64d.jpg
8129,55bd4068-c5d3-5ad9-8297-13e3de2a5c38,Aegina Pistachio Sweets,food_dataset_v2\recipe_images\8129_aegina_pistachio_sweets.jpg,cloudflare_url/recipe_images/55bd4068-c5d3-5ad9-8297-13e3de2a5c38.jpg
7801,7dc60f45-984c-5c10-8e00-6adea5786948,Aginares Me Koukia,food_dataset_v2\recipe_images\7801_aginares_me_koukia.jpg,cloudflare_url/recipe_images/7dc60f45-984c-5c10-8e00-6adea5786948.jpg
7709,3370700a-2758-5ffc-803b-4a38d84cfb41,Aginares a La Polita,food_dataset_v2\recipe_images\7709_aginares_a_la_polita.jpg,cloudflare_url/recipe_images/3370700a-2758-5ffc-803b-4a38d84cfb41.jpg
7286,22192892-e210-5e9d-8295-85a097207dea,Agioritiki Soupa,food_dataset_v2\recipe_images\7286_agioritiki_soupa.jpg,cloudflare_url/recipe_images/22192892-e210-5e9d-8295-85a097207dea.jpg
8253,fa69b11e-71c4-54b8-960d-b988e26cac85,Agios Dimitrios Day Feast,food_dataset_v2\recipe_images\8253_agios_dimitrios_day_feast.jpg,cloudflare_url/recipe_images/fa69b11e-71c4-54b8-960d-b988e26cac85.jpg
8181,04a92a62-0eaf-582b-b89c-e8b334f2d556,Agrinio Salami Dishes,food_dataset_v2\recipe_images\8181_agrinio_salami_dishes.jpg,cloudflare_url/recipe_images/04a92a62-0eaf-582b-b89c-e8b334f2d556.jpg
7761,2e64b5e0-5dae-58b4-b1c1-6c5a9af8ba36,Alevropita,,
7950,94440129-8ce4-5dc3-9d4e-0ea81626939e,Almond Cake Greek-style,food_dataset_v2\recipe_images\7950_almond_cake_greek_style.jpg,cloudflare_url/recipe_images/94440129-8ce4-5dc3-9d4e-0ea81626939e.jpg
8010,26f1b4b7-18fe-573b-bba2-552fbb6c66bb,Almond Praline Greek-style,food_dataset_v2\recipe_images\8010_almond_praline_greek_style.jpg,cloudflare_url/recipe_images/26f1b4b7-18fe-573b-bba2-552fbb6c66bb.jpg
3559,2d09e102-21fd-515b-8ab1-e15752f1fb1e,Abbacchio Alla Romana,food_dataset_v2\recipe_images\3559_abbacchio_alla_romana.jpg,cloudflare_url/recipe_images/2d09e102-21fd-515b-8ab1-e15752f1fb1e.jpg
3495,0124b7a6-2c49-5a4c-964d-225ba4320f7d,Acquacotta,,
3778,861295a0-db6e-5bd1-b3b1-dab698f4f0bb,Affettati Misti,food_dataset_v2\recipe_images\3778_affettati_misti.jpg,cloudflare_url/recipe_images/861295a0-db6e-5bd1-b3b1-dab698f4f0bb.jpg
3995,4709b011-3025-52c1-9b94-c2582aa4d714,Affogato,food_dataset_v2\recipe_images\3995_affogato.jpg,cloudflare_url/recipe_images/4709b011-3025-52c1-9b94-c2582aa4d714.jpg
4144,7550c353-3e63-536c-b1f6-f053f861779a,Agliata,,
3560,f9cd245d-c164-5226-bc2f-2f7c502cfeaa,Agnello Al Forno,food_dataset_v2\recipe_images\3560_agnello_al_forno.jpg,cloudflare_url/recipe_images/f9cd245d-c164-5226-bc2f-2f7c502cfeaa.jpg
3356,ecd43609-bdc3-5f4b-a8e6-a7243af77978,Agnolotti Del Plin,food_dataset_v2\recipe_images\3356_agnolotti_del_plin.jpg,cloudflare_url/recipe_images/ecd43609-bdc3-5f4b-a8e6-a7243af77978.jpg
4217,583979c7-059d-58b4-9ad9-f85a07cde747,Agnolotti Del Plin,food_dataset_v2\recipe_images\4217_agnolotti_del_plin.jpg,cloudflare_url/recipe_images/583979c7-059d-58b4-9ad9-f85a07cde747.jpg
3894,ba6b8315-7b48-5869-81f0-03e7440e2f5a,Agretti with Lemon,food_dataset_v2\recipe_images\3894_agretti_with_lemon.jpg,cloudflare_url/recipe_images/ba6b8315-7b48-5869-81f0-03e7440e2f5a.jpg
4157,eefe556c-09e2-567f-a9d3-047e4ba4fc62,Agrodolce Sauce,food_dataset_v2\recipe_images\4157_agrodolce_sauce.jpg,cloudflare_url/recipe_images/eefe556c-09e2-567f-a9d3-047e4ba4fc62.jpg
8365,297a7fd1-7262-5246-8670-565b9dc7db4f,Abura Soba,food_dataset_v2\recipe_images\8365_abura_soba.jpg,cloudflare_url/recipe_images/297a7fd1-7262-5246-8670-565b9dc7db4f.jpg
8304,0d43a235-d306-5ec2-a0e9-5fe7aa446e1f,Abura-age Miso Soup,food_dataset_v2\recipe_images\8304_abura_age_miso_soup.jpg,cloudflare_url/recipe_images/0d43a235-d306-5ec2-a0e9-5fe7aa446e1f.jpg
8781,35666332-c24b-5b6b-b9b7-94aceb58893a,Aburaage Stuffed with Natto,food_dataset_v2\recipe_images\8781_aburaage_stuffed_with_natto.jpg,cloudflare_url/recipe_images/35666332-c24b-5b6b-b9b7-94aceb58893a.jpg
8344,1834dfab-3d31-5355-a329-d4d06cf74504,Aburi Sushi,food_dataset_v2\recipe_images\8344_aburi_sushi.jpg,cloudflare_url/recipe_images/1834dfab-3d31-5355-a329-d4d06cf74504.jpg
8694,cefdef5a-445f-57a3-8dd4-764c44f53ba4,Aemono,,
8663,8d516dff-8118-54ad-b9f2-2e19f648d565,Age Dashi Nasu,food_dataset_v2\recipe_images\8663_age_dashi_nasu.jpg,cloudflare_url/recipe_images/8d516dff-8118-54ad-b9f2-2e19f648d565.jpg
8667,f047a7e1-2165-59c8-b4be-fd249695cd1c,Age Gyoza,food_dataset_v2\recipe_images\8667_age_gyoza.jpg,cloudflare_url/recipe_images/f047a7e1-2165-59c8-b4be-fd249695cd1c.jpg
8648,d611abeb-374f-54ee-b1dc-cca77bed0056,Age Mochi,food_dataset_v2\recipe_images\8648_age_mochi.jpg,cloudflare_url/recipe_images/d611abeb-374f-54ee-b1dc-cca77bed0056.jpg
8670,a48fe5de-3917-5d77-85e6-624d7a2dd879,Age Pan,food_dataset_v2\recipe_images\8670_age_pan.jpg,cloudflare_url/recipe_images/a48fe5de-3917-5d77-85e6-624d7a2dd879.jpg
